row_id,county_code,state,population,renter_occupied_households,pct_renter_occupied,evictions,rent_burden,pct_white,pct_af_am,pct_hispanic,pct_am_ind,pct_asian,pct_nh_pi,pct_multiple,pct_other,poverty_rate,rucc,urban_influence,economic_typology,pct_civilian_labor,pct_unemployment,pct_uninsured_adults,pct_uninsured_children,pct_adult_obesity,pct_adult_smoking,pct_diabetes,pct_low_birthweight,pct_excessive_drinking,pct_physical_inactivity,air_pollution_particulate_matter_value,homicides_per_100k,motor_vehicle_crash_deaths_per_100k,heart_disease_mortality_per_100k,pop_per_dentist,pop_per_primary_care_physician,pct_female,pct_below_18_years_of_age,pct_aged_65_years_and_older,pct_adults_less_than_a_high_school_diploma,pct_adults_with_high_school_diploma,pct_adults_with_some_college,pct_adults_bachelors_or_higher,birth_rate_per_1k,death_rate_per_1k
758,41c01f1,485e9af,10754,856,14.84,-1,30.233,0.442884724,0.527944252,0.00149827,0.012378328,0,0,0.01519387,0.000100555,18.799,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.424,0.1,0.299,0.081,0.376,0.208,0.148,0.11,,0.328,11.11997796,,28.99,314,11189,3640,0.507,0.238,0.159,0.202607823,0.454363089,0.241725176,0.101303912,10.44045677,11.09298532
759,0f5d32b,9e0007d,10338,911,20.04,,24.423,0.926132931,0.021077543,0.02755287,0.003303122,0.000906344,0,0.02102719,0,8.518,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.408,0.077,0.236,0.073,0.338,0.321,0.125,0.08,,0.31,11.79431347,,37.42,312,,5200,0.498,0.218,0.181,0.187250996,0.422310757,0.275896414,0.114541833,10.30076284,11.56406394
760,888d3ad,698ab34,37582,4309,27.037,2,29.124,0.601579798,0.300769952,0.072407396,0.001595755,0.006343127,0.000498674,0.015089861,0.001715437,13.683,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Manufacturing-dependent,0.496,0.057,0.231,0.099,0.35,0.247,0.133,0.11,0.191,0.285,12.61261431,3.64,20.27,278,3870,1499,0.516,0.225,0.169,0.215,0.349,0.271,0.165,11.8332181,10.82274105
761,3c4db81,a952566,19629,922,14.642,39,24.065,0.795966356,0.124104388,0.024258137,0.007596997,0.007747731,0,0.037794057,0.002532332,5.044,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.556,0.045,0.153,0.08,0.302,0.322,0.106,0.081,,0.221,12.25860618,,21.61,245,6569,3760,0.493,0.215,0.135,0.099700897,0.327018943,0.326021934,0.247258225,8.855603067,6.578447992
762,1450f13,528ea9f,8498,921,23.778,12,32.935,0.984318684,0.000199128,0.014197814,0,0,0,0.001284374,0,15.479,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Manufacturing-dependent,0.455,0.079,0.217,0.074,0.338,0.325,0.125,0.09,0.095,0.331,12.92402359,,27.57,325,4259,2830,0.501,0.252,0.146,0.171171171,0.43043043,0.257257257,0.141141141,12.48142645,12.60029718
763,966d12f,64ffe5d,19748,1576,24.451,4,25.481,0.857680011,0.001709127,0.07635775,0.043200692,0.004614642,0.003850562,0.012587216,0,7.93,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Mining-dependent,0.473,0.036,0.229,0.142,0.268,0.191,0.084,0.069,0.093,0.218,12.19662677,,34.71,256,1949,2689,0.492,0.339,0.11,0.123505976,0.358565737,0.36752988,0.150398406,21.70350137,6.506083933
764,867cd57,fa605d5,199607,23833,26.813,479,30.669,0.949141601,0.006758256,0.015483467,0.003217737,0.010903992,0.000100869,0.01378886,0.000605217,6.279,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.55,0.052,0.14,0.05,0.267,0.185,0.091,0.069,0.2,0.213,10.29495651,1.95,10.43,198,2730,1269,0.517,0.207,0.166,0.077154309,0.314629259,0.304609218,0.303607214,9.17706334,9.092090531
765,7cf454f,dc9ae72,19373,2326,26.903,12,28.193,0.916466915,0.005156612,0.044173633,0.010101722,0.00294088,0,0.021160238,0,7.024,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Nonspecialized,0.5,0.051,0.168,0.068,0.334,0.196,0.105,0.06,0.184,0.28,9.759585971,,16.56,281,2499,1969,0.506,0.243,0.181,0.105,0.362,0.332,0.201,11.58867915,11.17663722
766,de37db5,9d1e27d,17887,1839,22.571,13,27.625,0.970186561,0.001612627,0.012618805,0.002035941,0.003154701,0,0.010391364,0,21.359,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Nonspecialized,0.396,0.084,0.222,0.062,0.346,0.213,0.131,0.09,,0.4,13.54222768,,35.77,392,9029,1999,0.509,0.221,0.189,0.252,0.44,0.198,0.11,10.72505865,14.3000782
767,6b1bd3d,6d287d7,8954,1828,53.804,-1,9.909,0.474509253,0.014331018,0.468206816,0.0276685,0.004375577,0,0.006573401,0.004335434,10.324,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Mining-dependent,0.505,0.065,0.159,0.122,0.344,0.198,0.093,0.069,0.179,0.247,9.580220354,,24.64,232,4409,2860,0.478,0.289,0.121,0.143574297,0.373493976,0.374497992,0.108433735,15.25795829,5.159165752
768,f7a1f69,5086a32,377441,40875,31.417,85,35.456,0.666679938,0.093097098,0.189110636,0.001493057,0.024854427,9.95E-05,0.021171552,0.003493754,9.36,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.467,0.055,0.148,0.048,0.239,0.205,0.097,0.07,0.207,0.25,11.19597026,2.79,10.86,262,1579,1429,0.496,0.264,0.118,0.109780439,0.293413174,0.303393214,0.293413174,12.81084753,6.971509251
769,1d41dcf,1b0d913,5282,499,24.247,3,22.432,0.509877629,0.02337439,0.457650164,0.005678637,0,0.002119491,0.001299688,0,10.563,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Farm-dependent,0.49,0.034,0.31,0.208,0.298,,0.097,0.081,,0.261,9.917305872,,55.52,341,5059,4929,0.495,0.292,0.128,0.206,0.356,0.264,0.174,19.99444599,6.664815329
770,b4ac43f,c479f0c,291932,37867,33.472,1466,29.781,0.711387681,0.123444292,0.117767324,0.000793982,0.024534032,0.000297743,0.019978562,0.001796383,13.01,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Manufacturing-dependent,0.495,0.083,0.192,0.04,0.291,0.215,0.107,0.089,0.179,0.266,12.51744909,6.71,10.22,267,1519,1359,0.517,0.243,0.147,0.127617149,0.333000997,0.322033898,0.217347956,12.25869575,9.904970949
771,f3bc345,dc9ae72,8534,859,24.095,1,24.385,0.93975361,0.007775988,0.024538895,0.009677452,0.006344886,0.001411087,0.009997698,0.000500385,5.358,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.585,0.057,0.15,0.06,0.35,0.161,0.109,0.06,0.123,0.269,8.288366692,,25.56,269,4309,2840,0.507,0.228,0.187,0.071928072,0.368631369,0.350649351,0.208791209,10.91081594,9.962049336
772,70e55ef,e74aca3,509680,89031,41.59,623,29.739,0.807504407,0.050224125,0.062362125,0.002004533,0.053558298,0.000201461,0.02374213,0.000402921,6.423,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.595,0.037,0.097,0.037,0.247,0.136,0.061,0.06,0.227,0.18,11.90041067,0.52,9.27,198,1579,810,0.508,0.214,0.109,0.050301811,0.191146881,0.280684105,0.477867203,12.28250143,6.306861854
773,cb3e3d3,20d32fc,143582,15937,27.508,726,28.478,0.802127338,0.057559107,0.109905732,0.003952211,0.010172909,0.000100822,0.015183748,0.000998135,13.536,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Manufacturing-dependent,0.471,0.065,0.264,0.099,0.285,0.234,0.103,0.08,0.111,0.289,12.55349911,4.05,19.26,265,3779,2090,0.503,0.242,0.152,0.200799201,0.34965035,0.303696304,0.145854146,10.85979208,9.602416409
774,157f723,c479f0c,60056,12961,47.554,149,40.751,0.74780333,0.14178102,0.04141582,0.002895724,0.033256048,0,0.031265859,0.0015822,17.149,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.479,0.063,0.176,0.039,0.277,0.176,0.082,0.08,0.148,0.235,12.66049818,,12.66,267,1729,910,0.491,0.179,0.121,0.083083083,0.25025025,0.315315315,0.351351351,11.69187289,8.007671214
775,9d51517,b795815,3886,452,21.871,-1,15.125,0.87301428,0.000301057,0.111069855,0,0,0,0.015614808,0,7.031,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.582,0.02,0.198,0.109,0.267,0.111,0.092,0.06,0.233,0.265,13.06429917,,,234,2060,1999,0.499,0.24,0.201,0.112112112,0.331331331,0.374374374,0.182182182,9.275507646,13.53722738
776,f507985,1b0d913,19483,1904,21.86,,20.21,0.743130683,0.068893884,0.177769303,0.000200711,0.003783393,0,0.006222026,0,7.902,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Farm-dependent,0.456,0.039,0.283,0.148,0.29,,0.122,0.08,,0.275,8.3677967,,14.88,286,3970,1929,0.51,0.231,0.215,0.183366733,0.415831663,0.24248497,0.158316633,11.02012704,14.48942629
777,4ed89db,09d8cd0,19703,2095,23.527,27,27.502,0.958558936,0.013830307,0.012723484,0.000997138,0.003011357,0,0.010878778,0,13.053,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Noncore adjacent to a large metro area,Recreation,0.438,0.076,0.214,0.085,0.312,0.281,0.122,0.08,0.15,0.366,13.70661725,,19.49,301,3319,1530,0.508,0.241,0.164,0.169491525,0.467597208,0.250249252,0.112662014,12.29393685,11.02390206
778,add2225,0f8930b,11615,1078,16.105,11,30.074,0.954322692,0.004210674,0.016982717,0.006631061,0.003620579,0,0.014232277,0,9.087,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Recreation,0.461,0.088,0.19,0.054,0.31,0.185,0.131,0.05,0.204,0.233,10.3357567,,16.44,304,2980,1680,0.503,0.169,0.271,0.088088088,0.449449449,0.268268268,0.194194194,7.875049219,17.15010719
779,e4d070d,09d8cd0,146665,15032,29.102,,29.334,0.909715288,0.018839571,0.033977792,0.000605125,0.020080078,0.000100854,0.014966769,0.001714522,7.759,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.513,0.05,0.159,0.068,0.292,0.24,0.104,0.07,0.189,0.245,13.7231478,0.83,9.32,281,1750,1289,0.511,0.259,0.13,0.07992008,0.335664336,0.298701299,0.285714286,12.91555738,8.061983753
780,9.23E+82,2b7da97,36874,4633,28.375,14,30.628,0.950131443,0.004827924,0.017212599,0.00148936,0.004947872,0,0.020591146,0.000799656,9.633,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Recreation,0.516,0.046,0.105,0.029,0.245,0.186,0.08,0.07,0.167,0.218,10.56827128,,13.63,218,1650,920,0.513,0.196,0.201,0.093625498,0.305776892,0.265936255,0.334661355,9.287460562,11.85517025
781,ec4634b,1dcfd4e,14475,2108,27.175,,24.379,0.879722866,0.014125108,0.061808531,0.001799187,0.018926253,0.007405493,0.005795171,0.010417391,5.35,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Recreation,0.613,0.04,0.212,0.143,0.181,0.218,0.055,0.11,0.22,0.155,13.38301491,,12.01,164,3599,1109,0.463,0.193,0.121,0.054780876,0.25498008,0.325697211,0.364541833,8.63660108,4.666550583
782,94b250f,4c72956,703875,92326,43.013,,34.716,0.345340212,0.067622418,0.39711675,0.003189171,0.145612141,0.005018695,0.03469098,0.001409633,14.965,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.439,0.105,0.249,0.076,0.31,0.165,0.094,0.071,0.176,0.211,8.751724737,6.59,13.95,273,1869,1690,0.503,0.287,0.11,0.221778222,0.261738262,0.331668332,0.184815185,14.01075763,7.630165699
783,682ce67,1b0d913,26790,2315,22.477,0,29.147,0.594976951,0.159771896,0.226901526,0.002404228,0.000794786,0,0.014753219,0.000397393,13.154,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Noncore adjacent to a large metro area,Manufacturing-dependent,0.432,0.048,0.327,0.181,0.347,,0.105,0.08,,0.279,8.747619942,,34.25,340,14869,3360,0.456,0.224,0.151,0.217,0.357,0.311,0.115,12.79910963,10.79577073
784,5577faf,7572db1,35196,3677,29.621,0,31.347,0.549199912,0.129519947,0.307316241,0.001294999,0.003011625,0.000501937,0.00835224,0.0008031,21.561,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Nonspecialized,0.377,0.071,0.402,0.16,0.341,0.161,0.128,0.07,0.153,0.313,10.59829562,3.58,31.61,201,4269,2900,0.436,0.226,0.19,0.294294294,0.408408408,0.201201201,0.096096096,10.89840109,8.460600846
785,c3e50a1,8036085,13795,1808,41.37,1,26.573,0.320095575,0.003365026,0.025267559,0.630763104,0.005176963,0.001184728,0.014147046,0,27.446,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Federal/State government-dependent,0.44,0.107,0.379,0.154,0.314,0.355,0.128,0.089,0.208,0.302,11.67611265,,45.31,286,1799,899,0.508,0.317,0.105,0.113886114,0.374625375,0.332667333,0.178821179,18.62969836,10.55197759
786,e1cbd43,528ea9f,17962,1941,30.671,5,41.848,0.898053176,0.056222598,0.022625799,0.004394433,0,0,0.016401191,0.002302804,35.731,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Federal/State government-dependent,0.282,0.105,0.268,0.067,0.324,0.403,0.132,0.091,0.102,0.35,13.34814748,,26.02,354,20180,3650,0.452,0.22,0.134,0.275100402,0.403614458,0.251004016,0.070281124,12.06063821,9.938859265
787,f62fc23,fb8cab1,2369,268,18.594,,25.707,0.970261717,0.003435977,0.008489476,0.010960969,0,0,0.006851861,0,10.815,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Farm-dependent,0.552,0.028,0.238,0.156,0.359,,0.104,,0.361,0.338,9.841929281,,,234,2349,,0.501,0.179,0.278,0.112224449,0.380761523,0.335671343,0.171342685,9.29250264,17.74023231
788,650ba33,9dda412,15705,1249,21.355,2,26.809,0.930837621,0.006554769,0.0097365,0.013492151,0.027044715,0.000100688,0.012233555,0,8.027,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Manufacturing-dependent,0.56,0.037,0.113,0.071,0.339,0.106,0.08,0.06,0.143,0.245,11.9240847,,8.84,223,2610,1410,0.492,0.256,0.148,0.081,0.373,0.358,0.188,14.08676165,9.15639507
789,ec4643f,4522abc,26528,3862,36.621,27,32.315,0.679219466,0.28428223,0.023776945,0.001586452,0.001983065,0,0.009151843,0,18.903,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a large metro area,Nonspecialized,0.435,0.089,0.256,0.087,0.347,0.257,0.135,0.109,,0.281,12.89910833,,23.01,408,4499,1789,0.518,0.229,0.168,0.23253493,0.355289421,0.291417166,0.120758483,11.68503519,13.58195649
790,62dc2dd,698ab34,67868,7892,31.978,19,33.106,0.555415592,0.403795013,0.018745126,0.002689301,0.005718513,0,0.013536481,1.00E-04,18.935,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Manufacturing-dependent,0.439,0.08,0.23,0.075,0.36,0.235,0.146,0.129,0.096,0.324,12.15426446,11.68,30.87,348,3859,1840,0.528,0.236,0.156,0.190428714,0.363908275,0.275174477,0.170488534,10.8888102,11.67079792
791,faa5339,4cd9667,75537,5969,20.467,,35.7,0.346785565,0.010178547,0.592619809,0.03533197,0.004756609,0,0.009423845,0.000903656,19.005,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.387,0.079,0.278,0.084,0.283,0.224,0.083,0.08,0.119,0.239,9.321764088,11.53,22.47,224,6010,3350,0.5,0.256,0.139,0.184630739,0.320359281,0.331337325,0.163672655,10.62717426,8.48332599
792,26886b3,fb8cab1,2610,182,17.038,,19.081,0.941161715,0.007274515,0.018793334,0.023158043,0,0.003100449,0.006511945,0,6.354,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.581,0.021,0.146,0.095,0.264,0.083,0.095,,0.152,0.301,9.998098677,,,214,1349,,0.523,0.194,0.248,0.113453815,0.369477912,0.36746988,0.149598394,13.91762272,15.42223058
793,04567d7,1dcfd4e,549984,70455,30.348,,29.312,0.787560985,0.010087579,0.151173718,0.00524874,0.025323922,0.00049988,0.019005439,0.001099736,5.515,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.556,0.045,0.159,0.082,0.196,0.157,0.056,0.081,0.188,0.142,12.94103758,1.96,8.94,209,1189,1179,0.501,0.216,0.135,0.05994006,0.212787213,0.30969031,0.417582418,10.69138461,7.404220388
794,5a623ef,a952566,136872,23820,42.421,2149,35.345,0.404963626,0.488199663,0.051422527,0.00361245,0.023051822,0.000199583,0.02586594,0.00268439,12.06,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Federal/State government-dependent,0.478,0.068,0.171,0.054,0.362,0.192,0.119,0.1,0.157,0.271,11.99671774,7.6,6.78,291,1740,2520,0.522,0.223,0.13,0.101507538,0.273366834,0.391959799,0.233165829,13.52358448,9.219303826
795,2b5d4e5,dc9ae72,3183,332,21.466,-1,32.907,0.952364777,0,0.029672108,0.004355905,0,0,0.013607209,0,6.494,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.569,0.035,0.186,0.087,0.282,0.284,0.103,,0.144,0.266,12.05133657,,41.99,253,3280,3230,0.507,0.192,0.242,0.096192385,0.332665331,0.354709419,0.216432866,8.188976378,17.63779528
796,a4945e5,9d0874a,36590,3345,21.882,146,28.778,0.484681862,0.473076002,0.033510299,0.001696471,0.000898132,9.98E-05,0.005837857,0.000199585,14.947,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.396,0.087,0.284,0.088,0.385,0.308,0.15,0.119,0.163,0.386,12.62858989,7.57,42.61,385,7680,9190,0.5,0.228,0.137,0.223895582,0.378514056,0.263052209,0.134538153,12.54539452,11.77506328
797,0901dbf,1b0d913,15197,2001,32.422,42,25.223,0.579231687,0.041993646,0.357316817,0.00149333,0.003507822,0,0.016456698,0,15.031,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Nonspecialized,0.468,0.043,0.301,0.126,0.294,,0.11,0.1,,0.306,9.628110737,,20.02,368,3830,2179,0.499,0.257,0.168,0.21257485,0.348303393,0.318363273,0.120758483,15.4514407,13.06409364
798,55705b1,20d32fc,153861,19218,30.344,800,28.666,0.770174682,0.084210421,0.087461246,0.002508353,0.038136996,0.000301002,0.015020017,0.002187284,11.766,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Manufacturing-dependent,0.485,0.064,0.246,0.072,0.284,0.225,0.101,0.089,0.125,0.284,12.6930246,6.6,17.56,258,2139,1510,0.512,0.233,0.155,0.173520562,0.302908726,0.304914744,0.218655968,11.00831102,10.02220353
